index,steps,rules,atoms,variables,sccs,t_solve_list,t_ground_list,t_parse_list,mem_start_bytes_list,mem_solve_bytes_list,ground_file_bytes_list
-369,30,2110808,70316,355531,6,0s;0.003s;0.006s;0.243s;0.439s;0.571s;0.778s;1.011s;1.228s;1.487s;1.814s;2.172s;2.509s;2.97s;3.316s;3.693s;4.254s;4.963s;5.448s;5.963s;6.706s;7.726s;8.6s;9.378s;10.459s;1.397s;1.57s;1.741s;1.884s;2.193s;2.269s,0.018s;0.073s;0.1s;0.13s;0.162s;0.194s;0.224s;0.263s;0.309s;0.356s;0.401s;0.457s;0.507s;0.557s;0.619s;0.679s;0.758s;0.841s;0.897s;0.996s;1.064s;1.169s;1.272s;1.384s;1.506s;1.639s;1.782s;1.895s;2.076s;2.236s;2.437s,0.004s;0.008s;0.008s;0.008s;0.007s;0.007s;0.008s;0.008s;0.007s;0.008s;0.008s;0.007s;0.007s;0.009s;0.008s;0.006s;0.007s;0.008s;0.01s;0.008s;0.008s;0.008s;0.007s;0.007s;0.007s;0.007s;0.009s;0.008s;0.006s;0.008s;0.008s,29544448;31203328;39149568;40108032;41029632;42029056;43044864;44007424;44982272;45977600;47005696;48066560;49233920;50393088;51695616;53063680;54484992;55967744;57544704;59240448;61079552;63090688;65261568;67690496;70270976;73097216;76189696;79577088;83324928;87425024;91910144,29892608;31207424;39149568;40108032;41029632;42029056;43044864;44007424;44982272;45977600;47005696;48066560;49233920;50397184;51695616;53063680;54484992;55967744;57544704;59240448;61079552;63090688;65261568;67690496;70270976;73097216;76189696;79577088;83324928;87425024;91910144,275663;1743084;2685917;3644787;4621065;5608407;6609263;7624817;8663777;9733124;10834083;11980328;13184245;14530140;15947763;17420571;18945304;20579794;22339599;24242468;26324436;28570685;31018702;33691972;36615048;39811921;43312193;47186299;51427358;56064483;61132621
-370,30,630312,29369,137143,6,0s;0.013s;0.017s;0.03s;0.04s;0.052s;0.069s;0.08s;0.102s;0.125s;0.153s;0.202s;0.239s;0.32s;0.432s;0.515s;0.598s;0.768s;0.874s;1.087s;1.182s;1.42s;1.732s;1.974s;2.347s;2.711s;3.144s;3.577s;4.195s;4.863s;5.633s,0.011s;0.041s;0.038s;0.044s;0.05s;0.055s;0.064s;0.075s;0.085s;0.101s;0.111s;0.128s;0.145s;0.161s;0.179s;0.198s;0.222s;0.241s;0.274s;0.302s;0.329s;0.367s;0.4s;0.446s;0.49s;0.545s;0.599s;0.648s;0.719s;0.789s;0.859s,0.005s;0.008s;0.006s;0.007s;0.006s;0.007s;0.008s;0.006s;0.007s;0.006s;0.007s;0.006s;0.006s;0.007s;0.006s;0.006s;0.007s;0.008s;0.006s;0.007s;0.008s;0.006s;0.008s;0.007s;0.008s;0.007s;0.006s;0.008s;0.008s;0.012s;0.006s,37834752;38047744;39010304;40263680;41873408;44740608;45850624;46034944;46247936;46469120;46714880;47013888;47329280;47681536;48119808;48574464;49086464;49659904;50319360;51052544;51871744;52797440;53829632;54980608;56262656;57683968;59260928;60997632;62910464;65015808;67321856,37834752;38047744;39010304;40263680;41873408;44740608;45850624;46034944;46247936;46469120;46714880;47013888;47329280;47681536;48119808;48574464;49086464;49659904;50319360;51052544;51871744;52797440;53829632;54980608;56262656;57683968;59260928;60997632;62910464;65015808;67321856,215311;481961;641356;804977;974859;1153444;1345495;1563694;1794585;2050464;2337126;2659029;3021233;3430112;3891477;4414976;5004391;5672444;6422775;7266146;8212375;9269365;10448913;11760855;13217117;14828804;16606809;18564950;20716143;23072573;25648055
-371,30,0,0,0,0,0.002s;0.042s;0.078s;0.117s;0.153s;0.192s;0.233s;0.269s;0.313s;0.347s;0.394s;0.443s;0.471s;0.52s;0.562s;0.604s;0.655s;0.698s;0.748s;0.807s;0.856s;0.914s;0.959s;1.028s;1.084s;1.143s;1.267s;1.287s;1.361s;1.457s;1.539s,0.025s;0.421s;0.736s;1.035s;1.338s;1.626s;1.971s;2.256s;2.587s;3s;3.395s;3.79s;4.231s;4.643s;5.097s;5.573s;6.004s;6.553s;7.09s;7.557s;8.299s;8.73s;9.451s;9.929s;10.637s;11.283s;12.035s;12.806s;13.611s;14.377s;15.205s,0.005s;0.007s;0.007s;0.008s;0.008s;0.009s;0.008s;0.008s;0.008s;0.007s;0.009s;0.006s;0.007s;0.008s;0.008s;0.008s;0.007s;0.008s;0.008s;0.007s;0.007s;0.008s;0.007s;0.006s;0.006s;0.007s;0.008s;0.008s;0.007s;0.007s;0.007s,29626368;32346112;59777024;73326592;86925312;100364288;113840128;127524864;141606912;155729920;169914368;184160256;198529024;213106688;227700736;242728960;258039808;273481728;288935936;304623616;320561152;336814080;353345536;370266112;387579904;405254144;423501824;442494976;461922304;481849344;502587392,29974528;32346112;59777024;73326592;86925312;100364288;113840128;127524864;141606912;155729920;169914368;184160256;198529024;213106688;227700736;242728960;258039808;273481728;288935936;304623616;320561152;336814080;353345536;370266112;387579904;405254144;423501824;442494976;461922304;481849344;502587392,370660;22871072;36955271;51133959;65146806;79176000;93440822;108106270;122815135;137577944;152411651;167367436;182537594;197723185;213346610;229245208;245293902;261356682;277661459;294220105;311098673;328268540;345832061;363799041;382139254;401058995;420741905;440875317;461520892;482997194;505111705
-372,7,14634011,134113,1496334,8,0.001s;0.117s;0.211s;3.118s;4.727s;6.644s;10.189s;14.534s,0.032s;1.135s;1.937s;2.793s;3.633s;4.466s;5.394s;6.231s,0.005s;0.009s;0.007s;0.006s;0.009s;0.007s;0.007s;0.006s,38068224;39108608;111742976;157278208;201232384;245219328;289411072;333938688,38068224;39108608;111742976;157278208;201232384;245219328;289411072;351547392,508927;75789103;123203444;169037429;214892471;260964142;307373193;354541783
-373,4,1,-1,-1,-1,0.036s;2.982s;10.446s;14.73s;-1,0.452s;1.497s;2.424s;3.334s;-1,0.004s;0.006s;0.007s;0.012s;-1,29454336;44109824;72900608;95854592;-1,29855744;44109824;72908800;95858688;-1,7699009;37419788;61056994;84769785;-1
-374,12,1,-1,-1,-1,0.003s;0.265s;0.482s;0.719s;0.95s;1.193s;1.435s;1.684s;1.949s;2.191s;2.458s;2.729s;-1,0.046s;2.164s;4.711s;6.879s;9.044s;11.421s;13.716s;16.063s;17.79s;20.127s;20.238s;23.031s;-1,0.005s;0.008s;0.008s;0.007s;0.007s;0.008s;0.008s;0.008s;0.007s;0.009s;0.007s;0.006s;-1,37019648;39563264;173879296;260456448;346918912;433569792;519602176;608346112;696856576;784576512;873451520;962797568;-1,37019648;39563264;173879296;260456448;346918912;433569792;519606272;608346112;696856576;784576512;873451520;962797568;-1,863430;140195619;230100838;319884879;409871217;499224319;591264876;683113658;774169199;866378077;959059985;1050083439;-1
-375,11,2570358,63209,269149,9,0.001s;0.013s;0.022s;0.031s;0.041s;0.052s;5.281s;6.872s;8.496s;10.484s;12.907s;2.716s,0.027s;0.179s;0.3s;0.39s;0.503s;0.607s;0.745s;0.862s;0.996s;1.126s;1.282s;1.433s,0.008s;0.007s;0.008s;0.008s;0.007s;0.008s;0.007s;0.008s;0.007s;0.007s;0.007s;0.007s,39690240;40349696;48689152;53522432;58359808;63410176;68313088;73228288;78409728;83693568;88993792;94330880,39702528;40349696;48689152;53522432;58359808;63410176;68313088;73228288;78409728;83693568;88993792;116158464,324746;8751238;13801888;18851324;24121279;29239712;34366941;39733497;45235110;50756208;56302618;61876460
-376,30,9944977,201777,1459657,8,0.002s;0.019s;0.034s;1.308s;3.29s;4.881s;6.834s;1.389s;1.577s;1.802s;2.06s;2.244s;2.518s;2.9s;3.047s;3.442s;3.782s;4.127s;4.326s;4.515s;4.861s;5.69s;5.678s;6.077s;6.719s;7.195s;8.133s;8.977s;8.858s;9.312s;9.524s,0.02s;0.25s;0.43s;0.599s;0.773s;0.952s;1.125s;1.343s;1.55s;1.768s;1.996s;2.253s;2.49s;2.788s;3s;3.634s;3.591s;3.879s;4.476s;4.522s;4.872s;5.294s;5.568s;5.945s;6.343s;6.736s;7.199s;7.598s;8.5s;8.589s;9.022s,0.005s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.007s;0.008s;0.008s;0.007s;0.006s;0.01s;0.007s;0.006s;0.008s;0.007s;0.006s;0.006s;0.007s;0.009s;0.007s;0.009s;0.007s;0.007s;0.006s;0.007s;0.007s;0.012s;0.007s;0.007s,53870592;53952512;65015808;71921664;79101952;86224896;93290496;100335616;107720704;115204096;122724352;130293760;120737792;128528384;136302592;144142336;152092672;160370688;168796160;177233920;185851904;194842624;203984896;213475328;223256576;233349120;243789824;254500864;265617408;277168128;289214464,53870592;53952512;65015808;71921664;79101952;86224896;93290496;100335616;107720704;115204096;122724352;106205184;120795136;128528384;136302592;144142336;152092672;160370688;168796160;177233920;185851904;194842624;203984896;213475328;223256576;233349120;243789824;254500864;265617408;277168128;289214464,366333;11590698;18785113;26257774;33672218;41016666;48355754;56030214;63808593;71623784;79486453;87402784;95383456;103439589;111583580;119839793;128421076;137153559;145909637;154852327;164171088;173646358;183478549;193610863;204060288;214869047;225959079;237463753;249419114;261880587;274873192
-377,30,0,0,0,0,0.001s;0.013s;0.025s;0.036s;0.048s;0.059s;0.072s;0.083s;0.095s;0.109s;0.122s;0.134s;0.148s;0.159s;0.175s;0.185s;0.196s;0.211s;0.222s;0.238s;0.25s;0.26s;0.277s;0.288s;0.3s;0.32s;0.332s;0.351s;0.366s;0.372s;0.389s,0.017s;0.174s;0.279s;0.382s;0.508s;0.613s;0.729s;0.836s;0.981s;1.129s;1.245s;1.437s;1.562s;1.722s;1.885s;2.046s;2.206s;2.386s;2.574s;2.753s;2.979s;3.167s;3.339s;3.532s;3.764s;3.951s;4.185s;4.429s;4.674s;4.934s;5.136s,0.007s;0.007s;0.008s;0.008s;0.008s;0.007s;0.006s;0.008s;0.009s;0.007s;0.008s;0.008s;0.008s;0.007s;0.009s;0.006s;0.008s;0.008s;0.007s;0.007s;0.008s;0.008s;0.007s;0.008s;0.007s;0.01s;0.008s;0.008s;0.006s;0.009s;0.011s,29515776;31174656;45649920;50462720;55345152;60342272;65212416;70127616;75165696;80371712;85581824;90804224;96030720;101281792;106532864;111792128;117067776;122359808;127676416;133005312;138354688;143839232;149250048;154689536;160190464;165879808;171450368;177057792;182722560;188514304;194375680,29892608;31178752;45649920;50462720;55345152;60342272;65212416;70127616;75165696;80371712;85581824;90804224;96030720;101281792;106532864;111792128;117067776;122359808;127676416;133005312;138354688;143839232;149250048;154689536;160190464;165879808;171450368;177057792;182722560;188514304;194375680,311183;8594587;13608118;18699492;23907477;28983115;34057991;39310357;44730628;50156552;55591560;61034872;66487394;71951063;77427410;82917650;88424014;93948306;99492242;105058276;110760591;116390553;122049001;127768495;133678949;139469214;145302155;151185714;157201544;163284349;169374164
-378,27,1,-1,-1,-1,0.001s;0.004s;0.006s;0.008s;0.011s;0.012s;0.24s;0.527s;0.658s;0.83s;1.012s;1.216s;1.43s;1.691s;1.921s;2.258s;2.689s;3.196s;3.758s;4.928s;6.395s;7.362s;8.959s;11.206s;13.28s;19.525s;26.048s;-1,0.014s;0.076s;0.097s;0.13s;0.166s;0.19s;0.228s;0.294s;0.312s;0.37s;0.415s;0.456s;0.519s;0.578s;0.662s;0.722s;0.788s;0.888s;0.978s;1.09s;1.199s;1.327s;1.477s;1.645s;1.817s;2.005s;2.238s;-1,0.005s;0.007s;0.009s;0.009s;0.008s;0.009s;0.008s;0.007s;0.009s;0.007s;0.007s;0.007s;0.007s;0.008s;0.008s;0.007s;0.007s;0.008s;0.009s;0.009s;0.009s;0.007s;0.008s;0.009s;0.008s;0.01s;0.008s;-1,29298688;30846976;39350272;40529920;41717760;42917888;44134400;45379584;46632960;47923200;49254400;50647040;52105216;53649408;55300096;57077760;59039744;61255680;63660032;66306048;69226496;72450048;76034048;80007168;84418560;89280512;94699520;-1,29663232;31068160;39350272;40529920;41717760;42917888;44134400;45379584;46632960;47923200;49254400;50647040;52105216;53649408;55300096;57077760;59039744;61255680;63664128;66310144;69226496;72458240;76034048;80007168;84418560;89280512;94699520;-1,240371;2279924;3504205;4744750;6002045;7270239;8559662;9870746;11215743;12607136;14058887;15581810;17194132;18915023;20766172;22806908;25091736;27588529;30330617;33354672;36700798;40412745;44538044;49103830;54150738;59778854;66056856;-1
-379,30,0,0,0,0,0.002s;0.001s;0s;0s;0s;0s;0.001s;0.001s;0.001s;0.002s;0.001s;0.001s;0.001s;0.002s;0.002s;0.001s;0.001s;0.002s;0.001s;0.003s;0.002s;0.003s;0.002s;0.002s;0.003s;0.002s;0.003s;0.003s;0.003s;0.003s;0.003s,0.008s;0.02s;0.022s;0.023s;0.026s;0.032s;0.033s;0.037s;0.041s;0.043s;0.06s;0.054s;0.056s;0.063s;0.066s;0.075s;0.077s;0.086s;0.091s;0.096s;0.102s;0.109s;0.118s;0.123s;0.132s;0.15s;0.148s;0.156s;0.182s;0.173s;0.181s,0.004s;0.006s;0.007s;0.008s;0.008s;0.006s;0.007s;0.006s;0.005s;0.007s;0.009s;0.006s;0.008s;0.006s;0.007s;0.006s;0.008s;0.008s;0.008s;0.007s;0.006s;0.008s;0.007s;0.006s;0.007s;0.008s;0.006s;0.006s;0.008s;0.007s;0.007s,37281792;37289984;37605376;37683200;38129664;38158336;38584320;39460864;40394752;40476672;41549824;42684416;43884544;44515328;45187072;45215744;46686208;46764032;46870528;47742976;48615424;48689152;50577408;51564544;51658752;51625984;51646464;31154176;37609472;37707776;37740544,37281792;37289984;37605376;37683200;38129664;38158336;38584320;39460864;40394752;40476672;41549824;42684416;43884544;44515328;45187072;45215744;46686208;46764032;46870528;47742976;48615424;48689152;50577408;51564544;51658752;51625984;51646464;31350784;37609472;37707776;37740544,206566;266801;300187;333573;366959;400345;433731;467117;500503;533889;567389;600889;634389;667889;701389;734889;768777;802666;836691;870831;904918;938900;972741;1006651;1040523;1074453;1108475;1142706;1177041;1211388;1245732
-380,10,703095,31212,70599,5,0s;0.004s;0.007s;0.11s;0.213s;0.324s;0.435s;0.564s;0.704s;0.835s;1.175s,0.016s;0.079s;0.11s;0.149s;0.186s;0.222s;0.253s;0.294s;0.336s;0.386s;0.466s,0.005s;0.008s;0.008s;0.007s;0.008s;0.006s;0.008s;0.008s;0.007s;0.008s;0.011s,29589504;31334400;40099840;41480192;42868736;44273664;45694976;47112192;48553984;50016256;51503104,29995008;31338496;40099840;41480192;42868736;44273664;45694976;47116288;48553984;50016256;69537792,277432;2763299;4194432;5649110;7114586;8583439;10066796;11568361;13096411;14650602;16356856
-381,7,64222,11189,12838,2,0s;0.001s;0.002s;0.002s;0.026s;0.042s;0.031s;0.06s,0.015s;0.043s;0.072s;0.082s;0.085s;0.104s;0.079s;0.079s,0.005s;0.006s;0.009s;0.01s;0.007s;0.01s;0.008s;0.008s,50114560;50114560;50229248;50343936;51326976;53374976;54517760;54689792,50114560;50114560;50229248;50343936;51326976;53374976;54517760;59092992,221400;519473;686692;854744;1023984;1194838;1369510;1548670
-382,10,517057,28122,44884,2,0s;0.003s;0.007s;0.006s;0.008s;0.07s;0.157s;0.235s;0.323s;0.402s;0.622s,0.027s;0.08s;0.174s;0.134s;0.15s;0.179s;0.205s;0.234s;0.268s;0.299s;0.332s,0.008s;0.007s;0.009s;0.006s;0.006s;0.006s;0.006s;0.007s;0.006s;0.007s;0.008s,52727808;52752384;54689792;55652352;56627200;57614336;58605568;59674624;60690432;61714432;62832640,52748288;52752384;54689792;55652352;56627200;57614336;58605568;59674624;60690432;61714432;83849216,232444;2033127;3043479;4067845;5101822;6139110;7256369;8320372;9393973;10560122;11676715
-383,16,1535110,58678,179051,6,0.001s;0.007s;0.009s;0.016s;0.027s;0.504s;0.728s;0.981s;1.238s;1.555s;1.844s;2.228s;2.584s;2.951s;3.418s;4.38s;16.096s,0.019s;0.11s;0.17s;0.215s;0.267s;0.325s;0.396s;0.458s;0.53s;0.632s;0.68s;0.773s;0.858s;0.957s;1.038s;1.139s;1.259s,0.006s;0.007s;0.006s;0.007s;0.009s;0.006s;0.006s;0.007s;0.008s;0.007s;0.006s;0.007s;0.008s;0.009s;0.009s;0.007s;0.007s,29736960;31252480;41025536;43016192;45047808;47083520;49131520;51163136;53440512;55517184;57602048;59703296;61833216;63954944;66121728;68423680;70746112,29990912;31256576;41025536;43016192;45047808;47083520;49131520;51163136;53440512;55517184;57602048;59703296;61833216;63954944;66121728;68423680;749924352,271450;3701792;5784167;7904381;10031902;12149961;14267158;16633228;18794098;20971116;23156225;25354698;27568660;29832506;32225919;34643560;37088409
-384,7,109790,12837,20892,6,0.001s;0.022s;0.034s;0.051s;0.071s;0.093s;0.12s;0.328s,0.014s;0.044s;0.055s;0.069s;0.077s;0.097s;0.103s;0.12s,0.005s;0.007s;0.008s;0.006s;0.008s;0.006s;0.006s;0.008s,30240768;31748096;33394688;34209792;37728256;38248448;38371328;39460864,30638080;32096256;33562624;34377728;37703680;38256640;38371328;63504384,222910;707614;988935;1283216;1597924;1954351;2342495;2781696
-385,30,0,0,0,0,0.001s;0.002s;0.002s;0.004s;0.004s;0.004s;0.007s;0.006s;0.007s;0.009s;0.009s;0.01s;0.011s;0.013s;0.015s;0.022s;0.017s;0.018s;0.021s;0.023s;0.025s;0.027s;0.034s;0.034s;0.037s;0.042s;0.045s;0.05s;0.053s;0.057s;0.063s,0.011s;0.037s;0.048s;0.059s;0.074s;0.085s;0.095s;0.117s;0.131s;0.146s;0.167s;0.182s;0.213s;0.223s;0.245s;0.273s;0.294s;0.32s;0.356s;0.388s;0.412s;0.444s;0.482s;0.513s;0.564s;0.606s;0.628s;0.685s;0.725s;0.802s;0.841s,0.004s;0.008s;0.007s;0.008s;0.006s;0.007s;0.006s;0.007s;0.006s;0.008s;0.006s;0.007s;0.007s;0.006s;0.007s;0.009s;0.008s;0.009s;0.01s;0.008s;0.007s;0.007s;0.008s;0.007s;0.006s;0.007s;0.007s;0.008s;0.006s;0.007s;0.008s,29339648;30900224;36597760;39751680;40083456;40456192;40812544;41164800;41517056;41885696;42254336;42733568;43126784;43536384;43962368;44412928;44879872;45367296;45879296;46419968;46997504;47616000;48267264;48959488;49709056;50495488;51339264;52396032;53370880;54398976;55496704,29741056;31096832;36597760;39751680;40087552;40456192;40812544;41164800;41517056;41885696;42254336;42733568;43126784;43536384;43962368;44412928;44879872;45367296;45879296;46419968;46997504;47616000;48267264;48959488;49709056;50495488;51339264;52400128;53370880;54398976;55496704,222683;775425;1119820;1466931;1818389;2176123;2541681;2911101;3290948;3677288;4080708;4491862;4916719;5358903;5819445;6301966;6806756;7337486;7897859;8491170;9124961;9795549;10508673;11268224;12078669;12943345;13867056;14854166;15909199;17036920;18242199
