index,t_ground_list,t_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,ground_file_bytes_list
528,10.236267;9.09659;10.125422;11.066054;12.289611;13.366646;14.379097;15.420061;16.486586;17.571534;18.474682;19.665218;20.594587;21.663838;-1,0.416536;0.291042;0.34296;0.497605;0.545246;0.556968;0.585464;0.595835;0.642399;0.661111;0.68435;0.689704;0.717421;0.735666;-1,450;450;450;450;450;450;450;450;450;450;450;450;450;450;-1,0;344869;2949592;5642482;8336935;11123446;13910004;16696566;19483128;22269690;25056252;27842814;30629376;33415938;-1,0;344900;441171;538244;636857;736435;836025;935619;1035213;1134807;1234401;1333995;1433589;1533183;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,91;82;82;82;82;82;82;82;82;82;82;82;82;82;-1,91;91;91;91;91;91;91;91;91;91;91;91;91;91;-1,15689265;102352690;191882892;281421277;373919106;466421145;558918977;651482431;752246053;853198137;954244422;1055290706;1156332789;1257379073;-1
529,9.774148;8.813256;10.079215;10.760045;12.483293;13.443842,0.395244;0.282494;0.334601;1.390792;2.070954;4.865351,446;446;446;446;446;446,0;334545;2866389;5483475;8101864;11074610,0;334541;427298;520844;615930;712711,0;5;5;5;5;5,17;12;12;12;12;12,17;17;17;17;17;17,15193441;99396372;186368838;273349547;371732787;470132948
530,9.640863;4.196748;5.24972;6.238799;7.176045;8.133519;9.22938;10.014027;11.12315;12.093843;13.162837;13.914854;15.018611;16.212076;17.00178;18.492189;18.981304;19.861064;20.919363;-1,0.387175;0.08349;0.145818;0.159456;0.195865;0.193734;0.20853;0.215726;0.223838;0.242867;0.257616;0.255888;0.368264;0.28811;0.289279;0.297581;0.316404;0.324324;0.352211;-1,437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;-1,0;330542;579862;913819;1249031;1584798;1920647;2256590;2592647;2928850;3265235;3601842;3938715;4275902;4613455;4951430;5289887;5628890;5968507;-1,0;330539;420894;512022;604634;697752;790896;884050;977206;1070364;1163524;1256686;1349850;1443016;1536184;1629354;1722526;1815700;1908876;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,21;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;-1,21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;-1,15005206;26091041;39929485;53776177;67643922;81511659;95383594;109263933;123271310;138167670;153252734;168350374;183460586;198583364;213731306;228896003;244085850;259305039;274549362;-1
531,10.74977;6.251913;7.451344;8.373854;9.827244;10.529436;11.606539;12.640878;14.062211;14.848634;16.00759;17.265723;17.983248;19.003223;20.121687;21.082253;-1,0.441938;0.181638;0.243522;0.257192;0.272034;0.276212;0.294699;0.302989;0.32274;0.328533;0.342834;0.346483;0.367228;0.38341;0.386608;0.389714;-1,462;462;462;462;462;462;462;462;462;462;462;462;462;462;462;462;-1,0;356028;1492249;2719035;3947260;5176032;6404819;7633618;8862427;10091246;11320075;12548914;13777763;15006622;16235491;17464370;-1,0;356048;454267;553299;653882;754995;856118;957247;1058380;1159517;1260658;1361803;1462952;1564105;1665262;1766423;-1,0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,126;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;-1,126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;-1,16207166;55950500;98640928;141339569;184055061;226770552;269490248;312369617;358775735;405271862;451866345;498465026;545063702;591658183;638256860;684855535;-1
532,9.549337;4.171745;5.287658,0.393701;0.084101;1.447913,438;438;438,0;331236;578970,0;331234;421114,0;5;5,5;0;0,5;5;5,15031156;26049406;39896366
533,9.885866;4.808851;5.912363;6.857372,0.390712;0.117761;0.190562;1.817183,433;433;433;433,0;329861;900602;1555434,0;329856;420397;511735,0;3;3;3,9;6;6;6,9;9;9;9,14975218;36348149;60460972;84582024
534,9.525224;4.162241;5.236183;6.362771;7.134796;8.091128;9.031798;10.043491;11.332221;12.007816;13.03088;14.279096;14.922154;15.830594;17.200232;17.865729;18.748;19.753594;20.877968;-1,0.378227;0.081373;0.146216;0.160158;0.174594;0.19054;0.19284;0.209625;0.215615;0.234048;0.237688;0.252163;0.277723;0.27986;0.282559;0.292611;0.307184;0.315867;0.324232;-1,433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;433;-1,0;327587;575048;905988;1238166;1570838;1903510;2236182;2568854;2901526;3234198;3566870;3899542;4232214;4564886;4897558;5230230;5562902;5895574;-1,0;327572;417192;507594;599482;691864;784246;876628;969010;1061392;1153774;1246156;1338538;1430920;1523302;1615684;1708066;1800448;1892830;-1,0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;-1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;-1,14868263;25865409;39581330;53305504;67046529;80783347;94524373;108265399;122100538;136836843;151749317;166661789;181574260;196486731;211395000;226307472;241219943;256132415;271044886;-1
535,8.942083;3.950181;4.969381;6.259479;6.694997;7.700814;8.666795;9.571947,0.34931;0.077291;0.134206;0.151228;0.171017;0.179153;0.187561;2.502614,414;414;414;414;414;414;414;414,0;311775;547380;862464;1178769;1495589;1812598;2129931,0;311772;397277;483537;571229;659403;747577;835751,0;1;1;1;1;1;1;1,13;12;12;12;12;12;12;12,13;13;13;13;13;13;13;13,14127975;24605549;37666618;50735932;63822087;76920779;90036158;103159881
536,10.871586;4.447599,0.430661;1.222587,445;445,0;350857,0;350858,0;1,7;6,7;7,15955152;27737920
537,9.010142;12.316917;13.03803;14.282429;15.421033;16.399508;17.623577;18.290407;19.292034;20.392977;21.291257;22.558886;-1,0.351328;0.413714;0.437005;1.113364;1.188777;1.269799;1.26453;1.347457;1.379783;1.488419;1.485806;1.781786;-1,438;438;438;438;438;438;438;438;438;438;438;438;-1,0;314775;4675045;9115374;13557435;18251985;22947216;27642496;32337835;37033249;41728756;46424376;-1,0;314784;404407;494809;586739;680516;774302;868094;961890;1055690;1149494;1243302;-1,0;9;9;9;9;9;9;9;9;9;9;9;-1,118;109;109;109;109;109;109;109;109;109;109;109;-1,118;118;118;118;118;118;118;118;118;118;118;118;-1,14285520;156888174;302095459;447310890;600635636;753985736;907335839;1060690152;1215858997;1383037378;1550658335;1718283496;-1
538,10.604776;6.129524;7.28546;8.319006;9.483799;10.891593;11.65131;12.667124;13.75888;14.825982;15.916751;17.250843;18.049087;19.12482;20.488179;21.11394;-1,0.428813;0.171106;0.23658;0.37325;0.441163;0.453883;0.48952;0.495081;0.56768;0.546681;0.581285;0.585116;0.606688;0.635857;0.682746;0.671193;-1,448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;-1,0;350877;1470948;2680381;3891110;5195030;6498955;7802886;9106824;10410770;11714725;13018690;14322666;15626654;16930655;18234670;-1,0;350867;447228;544404;643141;742702;842264;941827;1041391;1140956;1240522;1340089;1439657;1539226;1638796;1738367;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15955160;55115168;97180002;139248873;184319465;229390057;274460645;319609048;368492956;417569473;466740182;515910889;565081595;614256500;663427203;712602105;-1
539,10.151633;4.986626;6.131109;7.451757;8.234682;9.290664;10.333209;11.294051;12.464516;13.492215;14.502012;15.758617;16.528716;17.486627;18.504656;19.91258;20.590296;21.295607;-1,0.408747;0.130035;0.191135;0.287197;0.372598;0.402127;0.418281;0.548313;0.468451;0.478468;0.50947;0.519544;0.540238;0.573821;0.608913;0.63771;0.649918;0.65034;-1,441;441;441;441;441;441;441;441;441;441;441;441;441;441;441;441;441;441;-1,0;341458;932333;1610197;2289359;3059282;3829205;4599128;5369051;6138974;6908897;7678820;8448743;9218666;9988589;10758512;11528435;12298358;-1,0;341446;435011;529388;625331;722092;818853;915614;1012375;1109136;1205897;1302658;1399419;1496180;1592941;1689702;1786463;1883224;-1,0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,15514429;37643801;62597680;87559803;115443329;143326855;171210381;199093907;227292806;257392269;287766127;318144185;348518041;378891898;409265754;439643812;470017669;500391525;-1
540,10.172783;4.300619,0.402852;1.17937,436;436,0;339110,0;339111,0;1,7;6,7;7,15407423;26793160
541,9.122357;4.727094;5.674343;6.579678;7.707362;8.625499;9.595013;10.572654;11.475693;12.429575;13.558759;14.342723;15.337266;16.620224;17.15519;17.991752;19.098767;20.022913;21.282984;-1,0.359235;0.13032;0.174433;0.262677;0.339221;0.359457;0.389394;0.397741;0.434526;0.45279;0.47429;0.485308;0.497219;0.523774;0.559555;0.565061;0.589852;0.612478;0.633598;-1,423;423;423;423;423;423;423;423;423;423;423;423;423;423;423;423;423;423;423;-1,0;316847;863876;1492088;2121515;2835778;3550053;4264346;4978664;5693015;6407408;7121853;7836361;8550944;9265615;9980388;10695278;11410301;12125474;-1,0;316823;403820;491586;580819;670831;760844;850858;940873;1030889;1120906;1210924;1300943;1390963;1480984;1571006;1661029;1751053;1841078;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,14363384;34853091;57985471;81126104;106993677;132861248;158728818;184600594;210484726;238412731;266598799;294789065;322983528;351182188;379385043;407592093;435803338;464022976;492246805;-1
542,10.580876;4.35922;5.638101;6.53665;7.469991;8.447477;9.810818;10.549086;11.506943;12.612143;14.040776;14.747286;15.678883;16.957884;17.807887;18.713281;19.757543;20.990507;-1,0.417903;0.085571;0.158952;0.172761;0.18202;0.202054;0.208815;0.222597;0.238872;0.250972;0.254767;0.267948;0.28485;0.304692;0.3015;0.313242;0.319859;0.342302;-1,443;443;443;443;443;443;443;443;443;443;443;443;443;443;443;443;443;443;-1,0;344422;604148;952053;1301304;1651103;2000920;2350764;2700644;3050569;3400548;3750590;4100704;4450899;4801184;5151568;5502060;5852669;-1,0;344415;438332;533079;629438;726339;823241;920144;1017048;1113953;1210859;1307766;1404674;1501583;1598493;1695404;1792316;1889229;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,19;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;-1,19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;-1,15655599;27201815;41614806;56031827;70469909;84912197;99354481;113796761;128488880;143983951;159667552;175351143;191038924;206730896;222427057;238131607;253836143;269549065;-1
543,9.273296;5.581494;6.727355;7.588314;8.893726;9.789446;10.755848;11.744718;12.804915;13.789263;15.063425;15.708081;16.706064;17.614624;18.624302;19.733149;20.47137;-1,0.364771;0.214578;0.21713;0.475396;0.634906;0.669346;0.776075;0.738883;0.758239;0.814056;0.845309;0.865823;1.012848;0.943002;0.979298;1.004228;1.028622;-1,426;426;426;426;426;426;426;426;426;426;426;426;426;426;426;426;426;-1,0;320829;1343932;2448808;3554973;4831543;6108739;7386103;8663691;9941567;11219803;12498479;13777683;15057511;16338067;17619463;18901819;-1,0;320808;409295;498558;589316;681148;772980;864813;956647;1048482;1140318;1232155;1323993;1415832;1507672;1599513;1691355;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,15;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;-1,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;-1,14551584;50325882;88759774;127206105;171135900;215086771;259050188;303026129;347112864;394779955;442820191;490889609;538992368;587141025;635335530;683584231;731895473;-1
544,9.330949;4.104514,0.367816;1.116578,426;426,0;320742,0;320743,0;1,7;6,7;7,14547344;25320617
545,9.013229;4.623659;6.090436,0.373884;0.216972;1.593784,439;439;439,0;319937;862317,0;319935;406864,0;5;5,5;0;0,5;5;5,14496541;34834094;60896494
546,8.93652;4.548247;5.588149;6.515902;7.495547;8.459883;9.48632;10.338489;11.350302;12.274181;13.096689;14.2219;15.093091;16.107596;16.990045;18.140943;18.864742;19.682079;20.770019;-1,0.349053;0.114248;0.169576;0.270305;0.330524;0.419029;0.387684;0.391197;0.424438;0.509661;0.463079;0.469312;0.517492;0.509959;0.552193;0.568475;0.587136;0.597386;0.61381;-1,425;425;425;425;425;425;425;425;425;425;425;425;425;425;425;425;425;425;425;-1,0;311760;850936;1469602;2089511;2792520;3495529;4198538;4901547;5604556;6307565;7010574;7713583;8416592;9119601;9822610;10525619;11228628;11931637;-1,0;311745;397511;484054;572097;660925;749753;838581;927409;1016237;1105065;1193893;1282721;1371549;1460377;1549205;1638033;1726861;1815689;-1,0;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,14127974;34321864;57103463;79893313;105355133;130816954;156278774;181744802;207206622;233106675;260677996;288417236;316156477;343891516;371630757;399369998;427109238;454848479;482583518;-1
547,10.750954;4.50685;5.719867;6.680941;7.692344;9.062208;9.907139;10.96128;11.982987;13.392841;14.089462;15.108596;16.622626;17.266889;18.265364;19.320039;20.354018;21.316791;-1,0.440552;0.095377;0.159908;0.175361;0.193876;0.211131;0.214142;0.2287;0.238272;0.25781;0.25851;0.280319;0.288925;0.310943;0.30877;0.320165;0.329674;0.350153;-1,450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;450;-1,0;355564;624115;983237;1343717;1704744;2065771;2426798;2787825;3148852;3509879;3870906;4231933;4592960;4953987;5315014;5676041;6037068;-1,0;355564;452495;550268;649671;749618;849565;949512;1049459;1149406;1249353;1349300;1449247;1549194;1649141;1749088;1849035;1948982;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,16173417;28112467;42990185;57876138;72783155;87690171;102597187;117569629;133557976;149640533;165817277;181994018;198170760;214351703;230528445;246705187;262881929;279058671;-1
548,10.103305;5.967348;7.12903;8.078306;9.227024;10.583519;11.259366;12.361083;13.343349;14.558962;15.49602;16.466028;17.525388;18.511179;19.813246;20.495978;21.841353;-1,0.408822;0.16971;0.244224;0.370534;0.422583;0.436242;0.468249;0.476865;0.513566;0.519549;0.561522;0.572493;0.594806;0.614616;0.650034;0.654321;0.678016;-1,447;447;447;447;447;447;447;447;447;447;447;447;447;447;447;447;447;-1,0;341489;1431292;2608084;3786186;5055068;6323964;7592864;8861764;10130664;11399564;12668464;13937364;15206264;16475164;17744064;19012964;-1,0;341482;435403;530136;626439;723577;820727;917881;1015035;1112189;1209343;1306497;1403651;1500805;1597959;1695113;1792267;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;-1,15518652;53621947;94553965;135490016;179351677;223209129;267070789;310932449;355449390;403021978;450873152;498720124;546571296;594418268;642269440;690116412;737967584;-1
549,10.045528;4.299768;5.275963;6.181704;7.169458;8.168343;9.12269;10.204973;11.149416;12.187949;13.388961;14.037987;15.173927;16.379714;16.953654;18.005094;18.781466;19.942775;21.210073;-1,0.390964;0.083518;0.147462;0.162955;0.177109;0.19088;0.204854;0.210773;0.21996;0.240708;0.24116;0.253092;0.267305;0.290007;0.284986;0.319863;0.31012;0.325287;0.32848;-1,436;436;436;436;436;436;436;436;436;436;436;436;436;436;436;436;436;436;436;-1,0;330427;579629;913482;1248645;1584335;1920025;2255715;2591405;2927095;3262785;3598475;3934165;4269855;4605545;4941235;5276925;5612615;5948305;-1,0;330427;420669;511723;604349;697499;790649;883799;976949;1070099;1163249;1256399;1349549;1442699;1535849;1628999;1722149;1815299;1908449;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,14996739;26078344;39908345;53746587;67601684;81456781;95311877;109166973;123145003;138007777;153046668;168081357;183120247;198159138;213198028;228236918;243271607;258310497;273349387;-1
550,10.437689;7.251101;8.335507;9.368266;10.915557;12.170456;12.920018,0.413971;0.224421;0.277878;0.933441;1.187491;1.441582;4.042979,449;449;449;449;449;449;449,0;340956;2089380;3925978;5763897;7876733;9990156,0;340950;435836;531537;628827;727551;826282,0;4;4;4;4;4;4,10;6;6;6;6;6;6,10;10;10;10;10;10;10,15488857;74698951;136780021;198865124;269790688;340741590;411692487
551,9.148236;6.69203;7.736195;8.613636;10.121438;11.043509;11.983264;13.295729;13.955511;14.902103;16.204078;16.847329;18.034764;18.781411;19.819202;20.958815;-1,0.365389;0.208683;0.275739;0.797706;1.026964;1.044984;1.084178;1.156408;1.178306;1.268406;1.278779;1.328789;1.418251;1.423302;1.783306;1.516359;-1,438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;-1,0;317085;1929731;3625309;5322224;7278001;9234417;11190983;13147765;15104842;17062306;19020262;20978828;22938135;24898327;26859561;-1,0;317063;404344;492426;582086;673147;764212;855280;946351;1037425;1128502;1219582;1310665;1401751;1492840;1583932;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,25;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;-1,25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;-1,14372049;68965969;126257543;183557350;249186014;314839987;380498125;446168821;511897090;583200469;654971301;726771361;798613201;870496813;942434712;1014439448;-1
552,9.434484;4.075101,0.369082;1.117573,420;420,0;322965,0;322964,0;3,3;0,3;3,14650066;25499355
553,10.291078;4.452265;5.534467;6.521408;7.952508;8.582316;9.580173;10.708568;11.848796;12.724865;13.808583;14.947592;16.289355;17.19126;17.886858;18.872396;20.407376;21.186526;-1,0.418756;0.08735;0.154049;0.172207;0.198077;0.21618;0.206331;0.224026;0.240442;0.262447;0.262503;0.281937;0.295997;0.313339;0.312709;0.34016;0.357302;0.37557;-1,438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;-1,0;346216;607738;957417;1308375;1659891;2011632;2363742;2716392;3069780;3424131;3779697;4136757;4495617;4856610;5220096;5586462;5956122;-1,0;346191;440719;536033;632829;730125;827423;924723;1022025;1119329;1216635;1313943;1411253;1508565;1605879;1703195;1800513;1897833;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,16;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;-1,16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;-1,15736900;27363353;41856583;56362260;70884772;85415613;99971548;114552506;130219728;146043529;162024104;178092280;194260529;210549710;226980669;243574239;260355444;277349292;-1
554,9.979885;10.793552;12.064699;12.854263;14.620074;15.77489;16.953729;17.953104;18.826279;20.050706;20.9329;21.794157;-1,0.403888;0.355662;0.421484;1.139274;1.243675;1.344532;1.358531;1.40731;1.437493;1.536978;1.511096;1.583058;-1,450;450;450;450;450;450;450;450;450;450;450;450;-1,0;333048;3818517;7388635;10960493;14796736;18633690;22470681;26307724;30144839;33982049;37819380;-1,0;333047;427064;521885;618299;716645;814998;913355;1011714;1110075;1208438;1306803;-1,0;17;17;17;17;17;17;17;17;17;17;17;-1,166;149;149;149;149;149;149;149;149;149;149;149;-1,166;166;166;166;166;166;166;166;166;166;166;166;-1,15141229;129909483;247426147;364959373;490986311;617038602;743095095;869151578;996797426;1134097599;1271860779;1409632333;-1
555,9.918812;4.964388;6.076402;6.997508;8.322598;9.587179;10.306666;11.387085;12.399998;13.505632;14.339121;15.334954;16.659515;17.512128;18.525845;20.058391;21.106968;-1,0.383649;0.13121;0.190673;0.292725;0.386779;0.400469;0.429202;0.431526;0.473783;0.483574;0.524529;0.508822;0.563173;0.571325;0.639109;0.600256;0.675132;-1,424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;-1,0;325260;887992;1533642;2180605;2914182;3647759;4381336;5114913;5848490;6582067;7315644;8049221;8782798;9516375;10249952;10983529;-1,0;325255;414567;504690;596399;688927;781455;873983;966511;1059039;1151567;1244095;1336623;1429151;1521679;1614207;1706735;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,14757045;35834152;59604686;83383462;109948353;136517453;163082346;189647238;216330968;245009467;273950078;302890689;331831299;360771910;389712520;418653130;447593741;-1
556,10.161288;4.433307,0.4021;1.206198,431;431,0;327568,0;327558,0;3,3;0,3;3,14864034;25865394
557,9.65459;8.616319;9.482835;10.453086;12.414026;13.092245;14.079354;15.19581;16.582055;17.217828;18.275001;19.296605;20.36846;20.994747;-1,0.367236;0.284297;0.337657;1.230424;1.535311;1.581931;1.62193;1.721514;1.949439;1.885585;2.047507;1.966689;2.147165;2.253787;-1,421;421;421;421;421;421;421;421;421;421;421;421;421;421;-1,0;307963;2631681;5034340;7438325;10170952;12904131;15637310;18370489;21103668;23836847;26570026;29303205;32036384;-1,0;307940;393527;479912;567895;657545;747198;836851;926504;1016157;1105810;1195463;1285116;1374769;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,25;24;24;24;24;24;24;24;24;24;24;24;24;24;-1,25;25;25;25;25;25;25;25;25;25;25;25;25;25;-1,13948259;91234863;171088059;250949495;341384802;431837030;522289258;612741486;703189506;795636561;894030897;992851272;1091671646;1190487819;-1
