index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
-17,1,7,1.482,1.481,607133696,607145984,0.01,0.140983;0.118105;0.126148;0.133278;0.140319;0.149841;0.176152,0.140923;0.118047;0.126084;0.133216;0.140148;0.149774;0.176061,0.005206;0.002401;0.004336;0.004743;0.008007;0.026303;0.044831,0.005205;0.002401;0.004336;0.004736;0.008003;0.026204;0.044811,407;407;407;407;407;407;407,0;8606;9394;10589;11881;13308;14975,0;7680;8300;9020;9766;10514;11264,1;7;7;7;7;7;7,57;51;51;51;51;51;51,58;58;58;58;58;58;58,368778;409751;467106;524447;589996;671937;762059,579.01;579.01;579.01;579.01;579.01;579.01;579.01,579.01;579.01;579.01;579.01;579.01;579.01;579.02
-18,1,9,1.959,1.957,607195136,607199232,0.0,0.135475;0.122445;0.126682;0.130102;0.144945;0.152564;0.163577;0.174964;0.185872,0.1354;0.122325;0.126511;0.129992;0.144568;0.152487;0.163454;0.174889;0.185789,0.004364;0.001609;0.00202;0.004192;0.006178;0.006322;0.008609;0.011669;0.036449,0.004359;0.001609;0.002019;0.004191;0.006173;0.006322;0.008603;0.011664;0.03643,399;399;399;399;399;399;399;399;399,0;8007;9904;11941;14044;17212;20456;23714;26992,0;7515;8146;8804;9578;10505;11433;12361;13289,1;37;37;37;37;37;37;37;37,36;0;0;0;0;0;0;0;0,37;37;37;37;37;37;37;37;37,352400;417959;483493;557215;663751;770256;884942;999645;1114360,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07
-19,0,30,9.598,9.588,607199232,607199232,0.0,0.131782;0.112427;0.11794;0.125078;0.130691;0.136316;0.143065;0.149873;0.155137;0.161936;0.168097;0.175036;0.18266;0.188251;0.197474;0.206666;0.212862;0.221041;0.229929;0.239066;0.248256;0.257842;0.268167;0.277493;0.287038;0.299902;0.310084;0.321415;0.333587;0.345076,0.131724;0.112371;0.117842;0.125014;0.130583;0.136247;0.142985;0.149795;0.155006;0.161846;0.167813;0.174957;0.182427;0.188023;0.197239;0.206556;0.212752;0.2208;0.229764;0.238746;0.247923;0.257701;0.267972;0.277287;0.286602;0.299592;0.30962;0.32119;0.333258;0.344404,0.003695;0.001397;0.002958;0.003229;0.003178;0.004405;0.005202;0.005767;0.005758;0.006297;0.008391;0.008534;0.008456;0.014257;0.015009;0.020783;0.022168;0.025379;0.029815;0.033195;0.036905;0.04208;0.050535;0.059053;0.06411;0.061311;0.072554;0.07764;0.083522;0.118123,0.00369;0.001397;0.002954;0.003229;0.003178;0.004405;0.005198;0.005761;0.005758;0.006292;0.008385;0.008526;0.008449;0.014245;0.015007;0.020771;0.022151;0.025349;0.029777;0.033151;0.036842;0.042031;0.050247;0.058806;0.064011;0.06118;0.072295;0.077471;0.083358;0.11792,410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410;410,0;7666;8264;9148;10065;11008;12007;13086;14273;15600;17103;18822;20801;23088;25735;28798;32337;36416;41103;46470;52593;59552;67431;76318;86305;97488;109967;123846;139233;156240,0;7495;7995;8579;9187;9795;10403;11011;11619;12227;12835;13443;14051;14659;15267;15875;16483;17091;17699;18307;18915;19523;20131;20739;21347;21955;22563;23171;23779;24387,1;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8,41;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34,42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42,335992;360565;401565;442525;491698;532655;581801;639159;696500;770241;852161;942279;1040588;1163478;1294565;1458415;1638652;1843460;2081047;2351401;2654523;2998590;3391832;3826035;4317545;4858237;5464436;6136204;6881695;7700916,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07
-20,0,30,5.733,5.725,607199232,607199232,0.0,0.126538;0.103549;0.104923;0.107092;0.109827;0.111666;0.114125;0.115899;0.11806;0.120487;0.121236;0.124229;0.126569;0.128155;0.130139;0.131648;0.134159;0.13584;0.138359;0.141306;0.142221;0.144558;0.145574;0.148006;0.150857;0.152547;0.154733;0.155761;0.158936;0.162032,0.126479;0.103488;0.104867;0.107037;0.109615;0.111326;0.113887;0.115839;0.117914;0.120276;0.121183;0.124169;0.126325;0.127959;0.130026;0.131537;0.134093;0.135648;0.138186;0.140808;0.142007;0.144342;0.145389;0.1478;0.150373;0.152315;0.154228;0.15554;0.158866;0.161765,0.002749;0.000722;0.00098;0.001202;0.001288;0.001229;0.001487;0.001332;0.001755;0.001483;0.001647;0.001777;0.00221;0.00163;0.001931;0.001982;0.002366;0.001776;0.002325;0.001679;0.001747;0.002517;0.001889;0.002696;0.002096;0.001939;0.002014;0.003052;0.002126;0.003129,0.002749;0.000722;0.00098;0.001201;0.001288;0.001228;0.001486;0.001332;0.001754;0.001483;0.001647;0.001776;0.00221;0.001358;0.00193;0.001977;0.002361;0.001776;0.002321;0.001679;0.001747;0.002512;0.001889;0.002691;0.002093;0.00192;0.002014;0.002997;0.002121;0.003124,403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403,0;7248;7427;7654;7890;8126;8362;8598;8834;9070;9306;9542;9778;10014;10250;10486;10722;10958;11194;11430;11666;11902;12138;12374;12610;12846;13082;13318;13554;13790,0;7242;7413;7609;7817;8025;8233;8441;8649;8857;9065;9273;9481;9689;9897;10105;10313;10521;10729;10937;11145;11353;11561;11769;11977;12185;12393;12601;12809;13017,1;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11,20;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10,21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21,311496;319687;336075;344266;352458;368858;377058;385251;401641;409832;418023;434407;442599;450792;467181;475372;483563;499957;508148;524530;532722;540917;557299;565490;581884;590078;606468;614659;631047;639242,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07
-21,1,12,2.326,2.323,607199232,607199232,0.0,0.129978;0.111145;0.113846;0.11698;0.120353;0.12434;0.131028;0.136429;0.142112;0.148021;0.154254;0.160318,0.129905;0.110894;0.113754;0.116753;0.120292;0.124131;0.130963;0.136079;0.142034;0.147654;0.154179;0.160232,0.003334;0.001048;0.00122;0.001533;0.001386;0.00243;0.002603;0.003394;0.003596;0.004177;0.006232;0.032076,0.003333;0.001042;0.00122;0.001533;0.001386;0.002429;0.002602;0.003389;0.003595;0.004172;0.006226;0.032059,402;402;402;402;402;402;402;402;402;402;402;402,0;7745;8191;8735;9313;9912;10519;11333;12195;13124;14145;15281,0;7380;7738;8114;8529;8962;9415;9899;10385;10873;11363;11855,1;34;34;34;34;34;34;34;34;34;34;34,33;0;0;0;0;0;0;0;0;0;0;0,34;34;34;34;34;34;34;34;34;34;34;34,336057;352445;377018;401611;426191;458986;483561;516334;557323;598279;639261;688409,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07,579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07;579.07
-22,1,6,0.958,0.956,607199232,607256576,0.05,0.124637;0.101724;0.102925;0.10367;0.104743;0.106184,0.124572;0.101666;0.102871;0.103613;0.104387;0.105831,0.002579;0.00065;0.000765;0.000812;0.00101;0.023602,0.002579;0.00065;0.000765;0.000811;0.00101;0.023592,391;391;391;391;391;391,0;7156;7233;7332;7438;7550,0;7151;7249;7353;7463;7575,1;16;16;16;16;16,15;0;0;0;0;0,16;16;16;16;16;16,311478;311478;319669;319669;327860;336070,579.07;579.07;579.07;579.07;579.07;579.07,579.07;579.07;579.07;579.07;579.07;579.12
-23,1,6,0.965,0.964,607256576,607264768,0.01,0.125422;0.102241;0.102893;0.104348;0.105659;0.108433,0.12535;0.102187;0.102842;0.104296;0.105604;0.108375,0.002751;0.000618;0.000858;0.000927;0.000973;0.023949,0.00275;0.000617;0.000858;0.000927;0.000972;0.02394,399;399;399;399;399;399,0;7191;7278;7397;7524;7657,0;7187;7302;7424;7552;7682,1;19;19;19;19;19,18;0;0;0;0;0,19;19;19;19;19;19,311513;311513;319704;327896;336087;336087,579.12;579.12;579.12;579.12;579.13;579.13,579.12;579.12;579.12;579.13;579.13;579.13
-24,1,9,1.547,1.545,607264768,607264768,0.0,0.128469;0.106456;0.107658;0.109258;0.112164;0.115571;0.119559;0.123703;0.127991,0.128123;0.106253;0.107595;0.109051;0.112112;0.115221;0.119502;0.123644;0.127926,0.003022;0.000725;0.000939;0.001249;0.001611;0.002075;0.002245;0.003464;0.026929,0.003022;0.000725;0.000939;0.001243;0.001606;0.002067;0.002245;0.003464;0.026914,383;383;383;383;383;383;383;383;383,0;7177;7464;7797;8147;8608;9095;9730;10387,0;7160;7409;7669;7954;8265;8597;8944;9291,1;23;23;23;23;23;23;23;23,22;0;0;0;0;0;0;0;0,23;23;23;23;23;23;23;23;23,311378;327772;344154;360536;376918;401495;426087;450660;475233,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13
-25,1,7,1.283,1.281,607264768,607264768,0.0,0.126224;0.108731;0.113765;0.120645;0.126565;0.132527;0.139987,0.126162;0.108678;0.113705;0.120298;0.126265;0.132307;0.13976,0.002941;0.001062;0.002053;0.003137;0.004334;0.005569;0.027574,0.002941;0.001061;0.002052;0.003132;0.004334;0.005564;0.027564,392;392;392;392;392;392;392,0;7302;7965;8755;10092;11470;12872,0;7284;7714;8224;8794;9363;9932,1;7;7;7;7;7;7,29;23;23;23;23;23;23,30;30;30;30;30;30;30,319658;352437;385201;442540;508087;565442;622798,579.13;579.13;579.13;579.13;579.13;579.13;579.13,579.13;579.13;579.13;579.13;579.13;579.13;579.13
-26,1,10,6.552,6.541,607264768,607264768,0.0,0.140464;0.171939;0.190914;0.230302;0.269664;0.303809;0.341943;0.37618;0.415815;0.453295,0.140279;0.171635;0.190525;0.230022;0.269081;0.303501;0.341601;0.376001;0.415148;0.453042,0.004325;0.006797;0.0156;0.025344;0.043848;0.040825;0.078481;0.532481;0.604491;1.357995,0.004324;0.006792;0.015591;0.02532;0.043653;0.040763;0.078192;0.530983;0.603296;1.354617,386;386;386;386;386;386;386;386;386;386,0;8486;15930;24209;36928;52954;69453;86459;104337;123317,0;7949;10487;13314;16307;19378;22453;25494;28539;31588,1;11;11;11;11;11;20;20;20;20,82;72;72;72;72;72;63;63;63;63,83;83;83;83;83;83;83;83;83;83,377068;737516;1155392;1753437;2498921;3260845;4022765;4825614;5677653;6595207,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13
-27,0,30,14.71,14.693,607264768,607264768,0.0,0.135017;0.130173;0.137588;0.150694;0.166925;0.183355;0.198178;0.21413;0.229974;0.246134;0.263306;0.278809;0.294491;0.308766;0.3269;0.344922;0.361103;0.377653;0.392724;0.412828;0.428362;0.448374;0.470868;0.486603;0.503791;0.522059;0.542946;0.561362;0.581842;0.602801,0.134948;0.130036;0.137247;0.150139;0.166842;0.18311;0.198033;0.213974;0.229699;0.245719;0.26288;0.278457;0.294213;0.308472;0.326734;0.344048;0.360513;0.377246;0.392237;0.412418;0.427954;0.44814;0.470615;0.486178;0.503272;0.521802;0.542363;0.560653;0.580973;0.602,0.003623;0.002193;0.00391;0.006352;0.007891;0.009445;0.00962;0.010859;0.015602;0.014035;0.013377;0.018581;0.015648;0.017271;0.019768;0.021908;0.031983;0.023356;0.024097;0.027937;0.027846;0.030089;0.032831;0.038561;0.040111;0.040409;0.064281;0.046839;0.053478;0.08908,0.003622;0.002193;0.00391;0.006347;0.007885;0.009432;0.009604;0.010856;0.015599;0.014014;0.013363;0.018558;0.015628;0.017247;0.019751;0.021738;0.031946;0.02332;0.02405;0.027888;0.027799;0.030042;0.032773;0.03848;0.040056;0.040199;0.064165;0.046756;0.053226;0.088832,412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412;412,0;8023;10473;13241;17468;22752;28088;33484;38961;44543;50257;56133;62204;68506;75078;81962;89203;96849;104951;113563;122742;132548;143044;154296;166373;179347;193293;208289;224416;241758,0;7638;8643;9747;11014;12351;13689;15028;16368;17709;19051;20394;21738;23083;24429;25776;27124;28473;29823;31174;32526;33879;35233;36588;37944;39301;40659;42018;43378;44739,1;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27,49;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23,50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50,352416;450751;565480;729339;934143;1147153;1360143;1581330;1802518;2031919;2269503;2507122;2761140;3023301;3293662;3580404;3883526;4203041;4547142;4907618;5292682;5710495;6152927;6628082;7136021;7684938;8266577;8905607;9585585;10314692,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13
-28,0,30,11.923,11.91,607264768,648781824,39.59,0.135584;0.120203;0.125371;0.133058;0.143774;0.152716;0.162041;0.170556;0.181507;0.192037;0.200542;0.212674;0.224591;0.234833;0.24608;0.261509;0.270758;0.283725;0.298867;0.311068;0.326694;0.343149;0.356876;0.381459;0.393102;0.413333;0.430851;0.45103;0.467735;0.489202,0.135395;0.119938;0.125188;0.133;0.143653;0.152634;0.16196;0.170466;0.18141;0.191928;0.200444;0.21257;0.224173;0.234564;0.245953;0.261369;0.270453;0.283561;0.298717;0.310896;0.32624;0.342792;0.356549;0.381078;0.392716;0.41267;0.430453;0.450358;0.467345;0.488793,0.004478;0.002087;0.003498;0.003427;0.004293;0.004654;0.005209;0.006002;0.006968;0.010035;0.008943;0.01564;0.012405;0.01509;0.016803;0.021312;0.022395;0.027796;0.030883;0.035523;0.040972;0.045528;0.050471;0.056618;0.060253;0.069581;0.082535;0.09461;0.116534;0.130205,0.004473;0.002087;0.003498;0.003427;0.004288;0.00465;0.005205;0.005997;0.006963;0.010031;0.008923;0.015629;0.012387;0.015071;0.016796;0.021284;0.022374;0.02776;0.030842;0.035478;0.040611;0.045464;0.050383;0.056522;0.060147;0.069474;0.082377;0.094189;0.116198;0.12984,405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405,0;8358;9371;10703;12116;14055;16110;18325;20756;23467;26530;30025;34040;38671;44022;50205;57340;65555;74986;85777;98080;112055;127870;145701;165732;188155;213170;240985;271816;305887,0;7675;8339;9084;9876;10701;11527;12354;13182;14011;14841;15672;16504;17337;18171;19006;19842;20679;21517;22356;23196;24037;24879;25722;26566;27411;28257;29104;29952;30801,1;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22,51;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30,52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52,360588;409745;475341;532687;614602;712959;811269;925956;1048840;1188112;1351975;1540387;1761564;2015548;2302282;2646368;3039604;3490203;4006327;4596187;5267974;6029886;6890117;7856857;8938256;10150765;11494319;12985399;14640269;16459033,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.19;614.19,579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.13;579.19;614.19;618.73
-29,1,2,0.34,0.34,607326208,607326208,0.0,0.122278;0.101216,0.122182;0.101163,0.002728;0.022834,0.002723;0.022823,379;379,0;7081,0;7080,1;14,13;0,14;14,303203;311394,579.19;579.19,579.19;579.19
-30,0,30,38.483,38.424,607326208,814903296,197.96,0.124821;0.19509;0.217043;0.288409;0.338958;0.385784;0.430971;0.479026;0.528423;0.575872;0.620807;0.668271;0.717458;0.764797;0.818008;0.854231;0.910668;0.968301;1.015047;1.067854;1.129391;1.186087;1.252589;1.317698;1.367057;1.435167;1.498037;1.579394;1.638304;1.706671,0.124695;0.194989;0.216617;0.288101;0.338373;0.385158;0.430456;0.478128;0.527613;0.575148;0.619588;0.66733;0.716663;0.76395;0.816794;0.853209;0.909834;0.967438;1.014248;1.066278;1.127194;1.184421;1.250863;1.316193;1.365384;1.433122;1.496154;1.577324;1.63612;1.704511,0.004916;0.010434;0.02555;0.054122;0.06056;0.064164;0.067252;0.070551;0.073854;0.077235;0.084004;0.086529;0.09015;0.101856;0.126787;0.138683;0.146369;0.161095;0.168782;0.183548;0.199378;0.213958;0.253121;0.254193;0.277198;0.295359;0.322597;0.386649;0.390876;0.408257,0.004911;0.010428;0.025523;0.054046;0.060467;0.064081;0.067128;0.070436;0.073582;0.0771;0.083709;0.086207;0.089847;0.101642;0.126565;0.138243;0.145959;0.160642;0.168447;0.182058;0.19897;0.213543;0.251082;0.253411;0.276074;0.294794;0.321706;0.385766;0.389662;0.407164,461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461;461,0;7185;22422;38887;68700;100288;132027;163974;196218;228866;262044;295898;330595;366324;403297;441750;481944;524166;568730;615978;666281;720040;777687;839686;906534;978762;1056936;1141658;1233567;1333340,0;6438;9556;12952;16788;20658;24531;28407;32286;36168;40053;43941;47832;51726;55623;59523;63426;67332;71241;75153;79068;82986;86907;90831;94758;98688;102621;106557;110496;114438,1;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,92;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78;78,93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93,319618;1056960;1876219;3268913;4727218;6193680;7668318;9159342;10658540;12190590;13747234;15336555;16975101;18662795;20407798;22218327;24118948;26109767;28207059;30427260;32778581;35285449;37956211;40815390;43887610;47180988;50728366;54537887;58650506;63090883,579.19;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.3;617.31;621.14;625.21;629.57;634.26;639.32;644.81;650.77;686.48;696.22;706.86;718.5;731.24;745.18;760.45,579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.23;579.3;617.31;621.14;625.21;629.57;634.26;639.32;644.81;650.77;686.48;696.22;706.86;718.5;731.24;745.18;760.45;777.15
-31,1,10,2.729,2.725,607453184,607461376,0.01,0.115999;0.11996;0.128913;0.149612;0.165949;0.18493;0.202238;0.219485;0.237126;0.253621,0.1158;0.11989;0.128629;0.149322;0.165714;0.184541;0.201842;0.218785;0.236993;0.253475,0.005035;0.004672;0.011087;0.01525;0.024257;0.033162;0.039706;0.063695;0.085793;0.058094,0.00503;0.004667;0.011084;0.015237;0.024236;0.03312;0.039631;0.063571;0.08563;0.058006,446;446;446;446;446;446;446;446;446;446,0;7129;13287;19740;28697;37794;46985;56296;65772;75426,0;5922;7044;8314;9748;11191;12636;14083;15532;16983,1;19;19;19;19;19;19;19;19;19,48;30;30;30;30;30;30;30;30;30,49;49;49;49;49;49;49;49;49;49,311444;598203;893166;1286442;1679668;2105713;2539928;2974118;3424703;3883473,579.31;579.31;579.31;579.31;579.32;579.32;579.32;579.32;579.32;579.32,579.31;579.31;579.31;579.32;579.32;579.32;579.32;579.32;579.32;579.32
-32,1,5,0.642,0.641,607461376,607461376,0.0,0.099438;0.080341;0.083187;0.085118;0.087708,0.09937;0.080297;0.082662;0.084937;0.087511,0.002282;0.000694;0.000771;0.001061;0.018435,0.002282;0.000694;0.00077;0.001061;0.018425,430;430;430;430;430,0;5396;5608;5883;6182,0;5318;5546;5789;6060,1;25;25;25;25,24;0;0;0;0,25;25;25;25;25,229477;237668;254051;270436;286822,579.32;579.32;579.32;579.32;579.32,579.32;579.32;579.32;579.32;579.32
-33,0,30,7.35,7.339,607461376,607494144,0.03,0.102572;0.08647;0.090161;0.096717;0.102974;0.108938;0.116382;0.122849;0.129122;0.135508;0.142688;0.149025;0.154163;0.161421;0.168679;0.174344;0.18139;0.187919;0.195022;0.201287;0.208418;0.21488;0.222241;0.227651;0.233412;0.240849;0.247619;0.254357;0.260961;0.26746,0.102454;0.086293;0.09011;0.096533;0.102919;0.108736;0.116275;0.122642;0.129007;0.135387;0.14219;0.14852;0.154071;0.161144;0.168324;0.174256;0.181284;0.187815;0.194509;0.200893;0.208174;0.214639;0.221962;0.227261;0.233278;0.24045;0.247368;0.254104;0.260841;0.267033,0.002306;0.001049;0.001527;0.002388;0.002922;0.00309;0.004195;0.003403;0.003752;0.003905;0.004084;0.004501;0.00458;0.005143;0.005099;0.005666;0.006564;0.005915;0.005984;0.006373;0.007665;0.006681;0.011418;0.007093;0.0122;0.007548;0.008088;0.00804;0.009117;0.008549,0.002302;0.001049;0.001527;0.002387;0.002922;0.00309;0.004195;0.003395;0.003747;0.003901;0.004078;0.004501;0.00458;0.005137;0.005099;0.005667;0.005993;0.00591;0.005975;0.006371;0.007656;0.006683;0.011404;0.00709;0.012187;0.007532;0.008077;0.008024;0.009108;0.008545,437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437,0;5589;6307;7148;8374;9880;11388;12896;14404;15912;17420;18928;20436;21944;23452;24960;26468;27976;29484;30992;32500;34008;35516;37024;38532;40040;41548;43056;44564;46072,0;5399;5848;6359;6930;7518;8106;8694;9282;9870;10458;11046;11634;12222;12810;13398;13986;14574;15162;15750;16338;16926;17514;18102;18690;19278;19866;20454;21042;21630,1;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,30;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31,237656;270429;311431;360587;426149;483512;549056;606398;663742;729281;786621;852158;917705;983271;1048824;1114355;1179894;1245433;1310984;1384746;1450292;1515838;1581395;1646944;1712502;1778053;1843610;1909149;1974687;2040238,579.32;579.32;579.32;579.32;579.32;579.32;579.32;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35,579.32;579.32;579.32;579.32;579.32;579.32;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35;579.35
